"X","Y"
"694","252.5"
"540","726.5"
"470","89.5"
"643.5","1032"
"689.5","261.5"
"731.5","1087"
"208.5","678.5"
"39.5","942.5"
"709","6"
"600.5","874.5"
"435","1113"
"774","98.5"
"285","766"
"172.5","712"
"150","1046"
"722","311"
"615.5","9.5"
"192","385.5"
"148.5","806.5"
"252","994.5"
"301.5","1162.5"
"762.5","1017"
"331","606.5"
"491.5","404"
"49.5","866"
"372","442"
"662.5","5"
"757","220.5"
"612.5","212.5"
"682.5","652.5"
"742","100.5"
"440.5","1004.5"
"582.5","1112.5"
"720","1118"
"694.5","1157"
"762.5","493.5"
"267","320"
"641.5","1168.5"
"476","823"
"372.5","958"
"195","939"
"456","338"
"665.5","1057.5"
"202","1174.5"
"577","390"
"354","577.5"
"23","1010"
"765","230"
"213.5","1011.5"
"538.5","567.5"
"615.5","389"
"190","36.5"
"538.5","393.5"
"291","436"
"760.5","181"
"498","960"
"210.5","269"
"536.5","1034.5"
"698","391"
"721","618.5"
"398","519.5"
"98.5","285.5"
"226","696.5"
"35.5","998.5"
"699.5","231"
"679.5","40.5"
"250","217"
"92","985"
"715.5","566"
"432","47"
"32.5","1146"
"324","1058"
"4","40.5"
"517.5","200.5"
"674.5","148"
"450","661"
"453","434"
"765.5","1047.5"
"430.5","878"
"498","1070"
"501.5","252.5"
"304.5","879.5"
"763.5","1031.5"
"591","889.5"
"110.5","561"
"36","1020.5"
"493","83"
"104.5","998.5"
"249","868.5"
"452.5","1143"
"499","1052.5"
"621","1113.5"
"302.5","113"
"14","1043.5"
"164.5","770"
"192","711"
"46","1022.5"
"724.5","1048.5"
"86","1058.5"
"402.5","889"
"677.5","1185.5"
"11.5","938.5"
"141.5","1143"
"595","389"
"391","1126"
"249.5","265"
"475.5","587"
"745.5","246"
"373","709"
"104.5","376.5"
"630","379"
"304","1144"
"388","475.5"
"501","444.5"
"599.5","1095.5"
"466","1028"
"752","403"
"429.5","1068"
"241","253"
"773.5","955.5"
"144.5","1034"
"74","982.5"
"503.5","1037"
"181","60"
"601","419"
"694.5","664"
"668","489"
"196","185.5"
"51","104.5"
"724","555.5"
"39","1018"
"498.5","1134.5"
"509.5","1044"
"165","360"
"50.5","1168"
"468","559"
"29","275.5"
"478","246.5"
"569","289.5"
"170.5","604.5"
"193","138.5"
"205","1036"
"574.5","361"
"417.5","1066"
"308","1082"
"380.5","932.5"
"355","1155.5"
"773.5","559.5"
"528.5","391"
"219","677.5"
"173.5","1052.5"
"548.5","416.5"
"198.5","713.5"
"702","83"
"150.5","1033.5"
"771.5","1025.5"
"327.5","1018"
"210.5","415"
"461","469.5"
"295","869"
"422","438.5"
"659.5","1076"
"76.5","1151.5"
"686","647.5"
"218.5","273.5"
"116","281.5"
"262","1128.5"
"460","1128.5"
"436","55"
"194.5","621"
"23","1035.5"
"534.5","635.5"
"747","1132.5"
"479.5","437"
"366.5","478.5"
"150","1171"
"394","439"
"264.5","1073.5"
"565.5","1141"
"274","171"
"740.5","1095.5"
"556.5","952"
"671","55.5"
"448.5","417"
"48.5","90.5"
"688","1141"
"68","824.5"
"20","837.5"
"733.5","49.5"
"697.5","624.5"
"463.5","1123"
"774","134.5"
"52.5","916"
"163.5","31.5"
"388.5","876.5"
"497.5","718"
"104","1082"
"176","58"
"249","329.5"
"444","386.5"
"487.5","381"
"372.5","370"
"122","1064.5"
"705.5","167"
"5","346"
"105","36"
"204","351"
"506.5","210.5"
"172","364.5"
"350.5","1056"
"320","962"
"420","895"
"301","115.5"
"526","975"
"634","1134.5"
"129.5","852"
"613","384.5"
"691.5","726"
"755.5","478.5"
"447.5","213.5"
"378","1136.5"
"236.5","161"
"508","103.5"
"47","1017.5"
"531","647.5"
"303","869"
"762.5","459.5"
"506","96.5"
"265.5","997.5"
"514","231"
"521","980"
"587","387"
"201","697"
"718","619"
"577.5","440.5"
"250","627.5"
"129","815"
"397.5","914.5"
"196.5","1174.5"
"203","380"
"63","822"
"654.5","727"
"444","631.5"
"709.5","1183.5"
"215.5","636"
"328.5","1084"
"345","741.5"
"440","959.5"
"36","187"
"226","456"
"722","656.5"
"123.5","994.5"
"51","954.5"
"110.5","1160"
"468.5","671"
"486.5","259.5"
"442","548"
"143.5","602"
"305","948.5"
"117","578"
"371","1148.5"
"345.5","1156.5"
"766.5","159"
"517.5","311"
"23","957.5"
"169.5","1101.5"
"15","66.5"
"763.5","193.5"
"679","114"
"367","485"
"446.5","1147.5"
"743","959"
"713.5","1084"
"754","508.5"
"263","1048"
"692","1073"
"44.5","316"
"536","959"
"247.5","1127"
"407.5","1153.5"
"144.5","301"
"178","355"
"673","156"
"499.5","404"
"372","575.5"
"17.5","882.5"
"427","484.5"
"320","1127"
"675","1050.5"
"629","247"
"421.5","511.5"
"553.5","803"
"83","943.5"
"654.5","774"
"206.5","333"
"636","805.5"
"377.5","757"
"445.5","951"
"254","275.5"
"146.5","391.5"
"740","639.5"
"501","1083"
"578.5","309"
"127","570.5"
"673","208"
"450","1150.5"
"413","820.5"
"745","1064"
"27","866.5"
"743.5","524"
"292.5","93.5"
"503","999.5"
"94","107.5"
"748.5","498"
"202","540"
"572.5","1002.5"
"437","68.5"
"539","651.5"
"129.5","564"
"187","681.5"
"18","156"
"347.5","1001.5"
"265.5","357.5"
"223","229"
"606.5","471.5"
"4.5","800"
"749.5","194.5"
"403.5","924.5"
"465","266"
"144.5","1038"
"281.5","1169.5"
"768.5","203.5"
"520.5","563.5"
"654.5","1158.5"
"344.5","834"
"463","251"
"649","817"
"734.5","92"
"8","942"
"263.5","1082.5"
"552.5","473.5"
"589.5","1133.5"
"26","887"
"364.5","932.5"
"110","795.5"
"148","1130"
"616","458"
"739.5","615"
"71.5","1094"
"408.5","887"
"35","216"
"196","171.5"
"289.5","962.5"
"490.5","825"
"118.5","1182"
"141.5","124"
"48.5","277"
"544.5","416.5"
"706","1089"
"544.5","542"
"475.5","869.5"
"480.5","416.5"
"691.5","391.5"
"600","459"
"349.5","1113.5"
"477","430.5"
"281","776"
"758","1066"
"50.5","1084.5"
"184","1073.5"
"709","234"
"202.5","673.5"
"3","67"
"514","129.5"
"171","108.5"
"188","203"
"637.5","207.5"
"519.5","1163.5"
"96","467"
"91","1099.5"
"400.5","891.5"
"710","259"
"20.5","207.5"
"223","621.5"
"78.5","1137.5"
"476.5","220.5"
"161","1097.5"
"219.5","1128.5"
"480","817.5"
"288.5","489.5"
"641.5","751"
"193","92"
"591.5","1129.5"
"656","10.5"
"754","431.5"
"544.5","606"
"347","452.5"
"717","133"
"401.5","854"
"751.5","1089"
"742","1064"
"539.5","79.5"
"504.5","1135"
"686","90"
"696.5","1074"
"468","966.5"
"581","1132"
"386.5","940"
"37.5","202"
"192","1055"
"371.5","1017"
"443.5","288"
"163.5","411"
"549.5","99.5"
"200","383.5"
"421","787.5"
"589.5","422"
"378.5","421.5"
"252.5","293.5"
"351.5","1168.5"
"595.5","338.5"
"196","269"
"300.5","963.5"
"705","492.5"
"267","1183.5"
"408","971.5"
"648","322.5"
"276","920.5"
"10","144"
"230.5","662.5"
"491","945"
"644","517"
"224","155.5"
"511.5","1089.5"
"24.5","950.5"
"673","1170.5"
"400.5","433.5"
"222.5","135.5"
"552","995.5"
"516","450"
"29","117"
"208.5","245"
"592.5","991"
"593","1002"
"342.5","903.5"
"493","1020"
"329.5","1053"
"557","1011.5"
"493.5","322.5"
"348.5","1085.5"
"523","560"
"67.5","1115"
"494","722.5"
"516","384.5"
"316.5","1184"
"25","1185"
"342","711.5"
"34.5","860.5"
"64","1099"
"198","748"
"19.5","192"
"270","1156"
"139.5","339"
"92.5","789"
"668.5","72"
"283.5","1099"
"466.5","316.5"
"473","414.5"
"145.5","473.5"
"532","520"
"112","1058.5"
"365.5","947"
"429","59"
"608.5","399"
"219.5","668"
"134","1111"
"122.5","836"
"371","331.5"
"215.5","1023"
"267.5","557.5"
"499","54.5"
"242.5","176.5"
"47.5","1087"
"701.5","149.5"
"230.5","239"
"9","1167.5"
"350.5","521"
"1","684.5"
"196","1081"
"11","1079.5"
"504.5","464"
"226","1151.5"
"273.5","1082"
"503","446"
"430","1107.5"
"727","522.5"
"38.5","1002"
"144","1183.5"
"19.5","1135.5"
"592.5","1143.5"
"221","1066"
"300.5","127"
"428.5","948.5"
"301","613"
"729","1165"
"65.5","390.5"
"680.5","382.5"
"756","208.5"
"56.5","1003.5"
"488","273.5"
"767","1015.5"
"273.5","282"
"250.5","176.5"
"624.5","393.5"
"277.5","1123"
"446.5","411.5"
"3.5","832"
"659","1075"
"485.5","1027"
"465","1054"
"261","985.5"
"96","1108"
"548.5","999"
"83.5","1160"
"467.5","988.5"
"409","498.5"
"639","409"
"169","361"
"34.5","870"
"154","866.5"
"156.5","1075"
"233.5","1124.5"
"392","819"
"679.5","482"
"218","562.5"
"32.5","569"
"753","301"
"668","426.5"
"605.5","245.5"
"3","479.5"
"459","1152"
"370","937.5"
"260","203.5"
"297","861.5"
"85.5","869"
"612.5","338"
"93.5","1050"
"283","1035.5"
"396","1030.5"
"461","89"
"50","313"
"145.5","1162"
"112.5","526.5"
"116","734.5"
"245","287.5"
"399.5","1145"
"371.5","511.5"
"189.5","1130"
"111","992"
"194","758"
"297","100"
"763.5","1159.5"
"720.5","1082.5"
"665","139.5"
"221.5","624"
"2","968.5"
"132","571"
"412","497.5"
"723.5","575.5"
"204","725.5"
"606","456.5"
"157","340"
"763.5","281.5"
"369","987.5"
"720","5.5"
"250","645.5"
"210","158"
"474.5","463"
"267.5","1020"
"75.5","973.5"
"177.5","388"
"725.5","6"
"233.5","550"
"371","262.5"
"608.5","444.5"
"137","1028.5"
"695","460.5"
"205.5","245"
"291.5","1104.5"
"446","228"
"351.5","1184.5"
"210.5","1096"
"675","90.5"
"275","345"
"181","80.5"
"220","103.5"
"147.5","444.5"
"224","1163"
"692","132"
"345","1113"
"330","1181.5"
"685","61.5"
"94.5","737.5"
"604","100.5"
"519.5","1048.5"
"742.5","1062"
"540","444.5"
"246","954.5"
"424","94.5"
"648","260"
"640.5","325.5"
"97.5","902"
"686.5","399"
"92.5","921.5"
"460","1051.5"
"153.5","441"
"503","1033.5"
"325","382.5"
"65","357"
"407.5","501.5"
"539","632.5"
"528","807.5"
"27.5","111"
"465.5","693.5"
"743","1025.5"
"437","477.5"
"3.5","38"
"670.5","474"
"177.5","1011.5"
"527","379"
"767","1032"
"596","398"
"290","1041"
"762.5","976.5"
"323.5","1050"
"84.5","806.5"
"543.5","1045.5"
"479","357.5"
"493","274"
"176","53"
"773.5","176"
"102","519.5"
"360.5","930.5"
"537","708"
"96.5","342"
"49.5","1090.5"
"436.5","1129"
"359.5","916"
"316","1036"
"749","286.5"
"464","558.5"
"537","512.5"
"544","460"
"740","1055"
"673","61.5"
"748.5","1028"
"399","936.5"
"669.5","710.5"
"240.5","1119.5"
"211","642"
"621.5","1148.5"
"464","325"
"602","327.5"
"631.5","385.5"
"310.5","1165.5"
"518.5","318"
"14.5","272.5"
"512","442.5"
"520.5","1160.5"
"499","160.5"
"388.5","917.5"
"705","491"
"59.5","641"
"482","977.5"
"695.5","242.5"
"505","473.5"
"429.5","286"
"611.5","113"
"348","1114"
"407","391"
"485","652"
"480","827"
"316","981"
"628.5","339"
"149","1130.5"
"205","1128"
"305","287.5"
"606","1168"
"200.5","401"
"112","296"
"232","974.5"
"139.5","128.5"
"720.5","478.5"
"118","1005"
"548.5","299.5"
"1","471.5"
"265","256.5"
"213.5","372.5"
"59","1098"
"77","812.5"
"178","1174"
"259.5","1171"
"210","232"
"226.5","961"
"267.5","227.5"
"400.5","1064"
"682","472.5"
"513.5","501.5"
"451","254.5"
"146","428"
"521.5","478.5"
"286.5","140.5"
"565.5","1025"
"465.5","233.5"
"702.5","667"
"655","560"
"33.5","1177"
"600.5","879.5"
"512","401.5"
"43","120.5"
"703.5","116"
"130.5","766.5"
"544.5","952"
"272","1087.5"
"741.5","463.5"
"711","669"
"470","1120.5"
"273.5","1043"
"111.5","1132.5"
"694.5","573"
"586","313.5"
"448","546"
"31","1094.5"
"462.5","98.5"
"28","896"
"539.5","37.5"
"428","938.5"
"681.5","649"
"621.5","361.5"
"137","1036.5"
"222.5","712"
"551.5","1185"
"247.5","570"
"416","1030.5"
"529.5","473"
"490.5","856.5"
"200.5","1124"
"109","500.5"
"488.5","185.5"
"169","1186"
"136","96.5"
"477","1062"
"543.5","13.5"
"512.5","103.5"
"443.5","616"
"583.5","283"
"672","79"
"502","46.5"
"207.5","246.5"
"15.5","1101.5"
"394","424"
"492.5","183"
"768.5","1034"
"726.5","600"
"681","680"
"254","786"
"92.5","430"
"718.5","662"
"701","560"
"742.5","567"
"697.5","168.5"
"229","449.5"
"135","973"
"453.5","375.5"
"212.5","1022"
"303","464.5"
"685","355.5"
"701","1050.5"
"354","873"
"9.5","1161.5"
"159.5","138"
"739","481.5"
"612","874.5"
"659","1166.5"
"622","201.5"
"657.5","789"
"265.5","899.5"
"173","1088.5"
"198.5","368"
"292","121"
"734","563.5"
"194.5","1179.5"
"286","1106.5"
"186","77.5"
"701.5","294.5"
"697","1057.5"
"350","955.5"
"709","680"
"380","823"
"119.5","777.5"
"220.5","130.5"
"413","1143.5"
"749.5","1000"
"89.5","193.5"
"746.5","269"
"511.5","1138"
"598.5","336"
"10.5","292"
"721","1149.5"
"289","1179.5"
"563.5","1031"
"493.5","935.5"
"435.5","1087"
"426","484.5"
"682","84.5"
"678.5","429.5"
"619.5","349.5"
"107","522"
"367","954.5"
"389","874.5"
"139.5","790.5"
"268","995"
"66","392.5"
"10.5","834"
"231.5","1052.5"
"212","543"
"705.5","1088.5"
"593.5","1112.5"
"224","136"
"690","21"
"629.5","175"
"667.5","509.5"
"382.5","816.5"
"665","1113.5"
"210.5","672.5"
"732","215"
"356","856"
"259.5","272.5"
"729.5","611"
"592.5","1100"
"25.5","1098"
"672.5","142"
"445","858"
"757","374"
"418","710"
"433.5","1087.5"
"742.5","664.5"
"589.5","303"
"650","23"
"139","1153"
"469.5","1127"
"7.5","816"
"482","405"
"208","157"
"237.5","642"
"339.5","591.5"
"608","230.5"
"188","689"
"428.5","91"
"56.5","1171"
"307","994.5"
"478","995"
"684.5","718"
"181","1117"
"55.5","189"
"280.5","1068.5"
"642.5","1038.5"
"377","514"
"606","1112"
"6","246"
"495.5","123.5"
"422.5","415.5"
"225.5","1051.5"
"243.5","376"
"391","274.5"
"562","453.5"
"730","237"
"283.5","180.5"
"480","115.5"
"424.5","1169"
"561","1154.5"
"473.5","454"
"732","580.5"
"518","234"
"670","1070"
"224","716.5"
"479.5","1049"
"678","477"
"298","1106.5"
"203.5","337.5"
"264","295.5"
"641.5","1168"
"698","243"
"267.5","1013"
"540.5","591"
"630.5","139.5"
"183","996.5"
"244","1163.5"
"478","965"
"679","622.5"
"59","355.5"
"694.5","552"
"537","501.5"
"683","1115"
"26","1151"
"141","1090.5"
"203.5","201"
"688.5","24"
"704.5","266.5"
"717","537.5"
"426.5","885.5"
"511.5","458.5"
"259.5","222.5"
"750.5","971.5"
"297","1128"
"214","1096.5"
"185","997"
"253.5","212"
"493.5","64"
"385","423.5"
"148.5","154"
"239","628"
"743","705"
"434","644.5"
"5.5","336.5"
"507.5","496.5"
"298","134"
"449.5","291"
"530.5","684"
"691","1137.5"
"512.5","1055.5"
"49.5","1118.5"
"569","387.5"
"671","132.5"
"462","168"
"644.5","1102"
"258","571.5"
"517.5","322"
"202.5","40"
"160","796"
"20.5","807"
"27.5","1045"
"767.5","207"
"166.5","61.5"
"75.5","781"
"706","120"
"75.5","1122"
"9","69.5"
"235.5","218.5"
"598.5","433"
"239.5","271"
"31","1184.5"
"683.5","388"
"745.5","634.5"
"647","1049.5"
"577.5","427.5"
"286","56.5"
"222.5","568"
"605.5","1114.5"
"303","42.5"
"379","1036.5"
"586.5","862"
"704.5","1118.5"
"668.5","722"
"158","707.5"
"663.5","1146"
"511","963"
"505.5","273"
"87.5","670.5"
"206","298"
"590","451.5"
"380.5","349"
"507.5","250"
"304.5","597"
"512","313.5"
"608","125.5"
"3.5","1004.5"
"216.5","640.5"
"143","428.5"
"482","338.5"
"610","143"
"773","512.5"
"371.5","1173"
"584","448"
"116","564"
"673","550"
"493.5","661"
"260","1104"
"289.5","921"
"11.5","939"
"713.5","41.5"
"45.5","1033"
"265.5","893"
"381.5","424.5"
"233.5","989.5"
"350.5","1062.5"
"515","226.5"
"429.5","1046.5"
"11","240"
"287.5","996"
"444","2"
"408","309.5"
"241","234"
"468","249"
"65","1023.5"
"59.5","995.5"
"752.5","1162"
"187","211"
"254","1097.5"
"401.5","856"
"171","1181"
"259.5","146"
"239.5","228.5"
"156.5","70"
"605","416.5"
"449","1185"
"459.5","1068"
"622.5","1167"
"52","167.5"
"440","295.5"
"730.5","966.5"
"182.5","688"
"536.5","460"
"638.5","149"
"197","648"
"741","528.5"
"138.5","1041.5"
"92.5","762.5"
"405.5","967.5"
"693","86.5"
"328.5","724"
"155","1128.5"
"102.5","1035.5"
"100","892.5"
"144.5","612.5"
"24","250"
"470.5","489.5"
"366.5","873.5"
"529.5","1040.5"
"193","651.5"
"25","771.5"
"29.5","1107"
"379.5","826"
"32.5","749.5"
"411.5","1160"
"252.5","1045"
"192.5","302.5"
"136","989"
"165.5","189"
"211","1131"
"96.5","858"
"194","1162.5"
"142.5","313"
"216","1028"
"77.5","369"
"300","524.5"
"386.5","824.5"
"443.5","947.5"
"498","1119.5"
"341","1098.5"
"435.5","55.5"
"294","605.5"
"627","1157.5"
"45","1095"
"159.5","870"
"414.5","1155"
"183","1064"
"182","710.5"
"409.5","658.5"
"542","451.5"
"697.5","346"
"173","899"
"133.5","1147"
"73.5","966"
"302","922.5"
"719","88.5"
"168.5","692"
"498","810.5"
"214.5","385"
"267.5","887"
"743.5","243.5"
"724","624.5"
"425.5","439.5"
"347.5","949.5"
"122.5","1054"
"473.5","828"
"260","319"
"748","263.5"
"651","1164.5"
"113","895.5"
"498","956"
"382.5","964"
"428","1064"
"540.5","341"
"211.5","359.5"
"281.5","1134.5"
"447","476.5"
"112","1113.5"
"474","243"
"494","120.5"
"556","472.5"
"420","1035"
"283","595.5"
"263","283.5"
"168","643.5"
"184","1075.5"
"738","532"
"45","620"
"622","1151.5"
"431","687"
"381.5","249"
"177","55"
"624","187.5"
"713.5","1108.5"
"180","188"
"43","1132"
"594","390"
"564","426"
"131.5","86"
"504.5","966.5"
"424.5","73.5"
"84","380"
"515.5","982.5"
"151.5","127.5"
"466","693.5"
"696.5","144.5"
"4.5","255"
"585.5","250"
"163.5","86.5"
"469.5","443"
"171.5","1028"
"682.5","1186"
"7.5","934.5"
"371","977.5"
"188.5","1014"
"414","739.5"
"608","1177.5"
"674.5","400"
"188.5","167"
"520.5","833"
"481.5","1017.5"
"228","830"
"600","323"
"179","1087.5"
"435.5","290"
"278.5","782"
"453.5","1172.5"
"87.5","831"
"261.5","976"
"273","563"
"2.5","241.5"
"631.5","1085.5"
"33","149.5"
"157.5","771"
"346.5","941"
"184","95.5"
"638","432.5"
"239","1011.5"
"452","420.5"
"564","1170"
"215","1037.5"
"283.5","1021.5"
"24.5","169"
"194","271"
"291","463.5"
"165","769.5"
"521.5","521.5"
"372","579"
"45","856"
"718.5","68"
"487","177"
"402.5","987"
"531","399"
"210","1111"
"576.5","1083.5"
"55.5","1078.5"
"125","693.5"
"82","630.5"
"266.5","1028.5"
"178.5","751.5"
"243.5","1036.5"
"757","1086.5"
"440.5","296"
"491.5","398"
"696","482"
"567.5","445"
"14","1044.5"
"601.5","328"
"77","975.5"
"596.5","336"
"500.5","175.5"
"185","236"
"74.5","374"
"49.5","810.5"
"112","538"
"169","1016.5"
"328","1119.5"
"47.5","869.5"
"252.5","1117"
"740.5","292.5"
"477","265.5"
"441","640.5"
"407","916"
"495","1177"
"466","964"
"753.5","464.5"
"625.5","293"
"306","877"
"61","1049.5"
"5.5","51.5"
"493.5","1044.5"
"522","1025"
"126","459"
"539.5","760.5"
"23.5","239"
"174","100.5"
"513.5","325.5"
"478.5","905"
"613.5","1082"
"195.5","112.5"
"627","1068.5"
"20","299.5"
"26.5","1069.5"
"624","343.5"
"378.5","1025.5"
"652.5","1160"
"466.5","260.5"
"716","539.5"
"177","11"
"119.5","1056"
"673","688.5"
"294","22.5"
"499","193.5"
"617","417"
"388.5","597"
"224","994.5"
"169.5","107"
"530","1036.5"
"700","103.5"
"626","302"
"268.5","876.5"
"350","691"
"405","357"
"348","1114.5"
"663","81"
"663","1052"
"574.5","410"
"591.5","887.5"
"173.5","1131.5"
"85.5","15"
"44.5","244.5"
"60.5","347"
"69","20.5"
"247.5","1047"
"749.5","255.5"
"223.5","632.5"
"556","1033"
"504","109.5"
"136","981.5"
"449.5","4.5"
"466.5","310"
"206","1084"
"79","757.5"
"289","148.5"
"417","906.5"
"352","454.5"
"379.5","936"
"41.5","204.5"
"136.5","604"
"209","675.5"
"44.5","840.5"
"456","436.5"
"173","89.5"
"527","649.5"
"636.5","338.5"
"159","22"
"296","613"
"58","1142"
"492.5","489.5"
"596.5","392.5"
"128.5","984"
"701.5","674"
"89","948"
"426","93"
"124","854.5"
"731","521"
"29","90"
"110","1074"
"200","221"
"169","49.5"
"480.5","1115"
"602.5","369.5"
"200.5","561.5"
"403","931"
"489.5","691.5"
"69","33.5"
"745","421"
"379","939"
"745.5","435.5"
"150.5","954"
"713.5","1079.5"
"758.5","998.5"
"518","903.5"
"398","1025"
"203","705"
"355","1154.5"
"665","159"
"570","962.5"
"513.5","1162"
"245","223"
"294.5","1077"
"210","1058"
"123.5","981"
"284","1120.5"
"304.5","678.5"
"225.5","462"
"198","647"
"471","692.5"
"267.5","603"
"266.5","1095.5"
"691","579.5"
"70","940.5"
"266.5","1035.5"
"519.5","554.5"
"714.5","1152"
"384.5","1134.5"
"124.5","1038"
"713","325"
"463","662"
"548.5","1103.5"
"440.5","856.5"
"628.5","1132.5"
"5","290.5"
"609.5","366.5"
"18","948"
"591","317"
"262.5","1184"
"133.5","763.5"
"465","942"
"395","858"
"401.5","570.5"
"204.5","1156"
"500.5","198.5"
"329","589"
"738.5","278.5"
"183.5","663"
"162","1087.5"
"313","1132"
"724.5","543.5"
"687","414"
"516.5","260"
"669.5","23"
"618","1164.5"
"706","235"
"67","829.5"
"689.5","45"
"184","678"
"320","1041"
"724.5","964"
"315.5","538.5"
"629","213"
"498.5","507"
"28","1171"
"294.5","104"
"688","137"
"673","146"
"603.5","7"
"62","954"
"724","1042.5"
"162.5","47.5"
"653.5","1111.5"
"438.5","277"
"667.5","688"
"49","1093"
"321.5","951.5"
"156.5","1170"
"261","150.5"
"481.5","126.5"
"519","1072"
"400","513"
"594.5","470.5"
"225.5","177"
"461.5","298.5"
"41.5","1024"
"650.5","14.5"
"722.5","1019"
"235","1057.5"
"476","1032"
"593.5","468.5"
"294","745.5"
"214","1132"
"674.5","1079.5"
"547.5","372"
"36","243.5"
"96","1082"
"484","126.5"
"60.5","1139"
"728","679.5"
"179.5","365.5"
"309.5","905"
"109","273"
"398","517"
"400","505.5"
"221","956"
"48.5","614.5"
"639","311.5"
"140.5","1162.5"
"385.5","434"
"78.5","1179.5"
"324.5","1117.5"
"265","268.5"
"534.5","693"
"129.5","287.5"
"224","998"
"611","1168.5"
"717.5","542.5"
"175","1148"
"472","829"
"196.5","203"
"129.5","801.5"
"532.5","76.5"
"159.5","1151"
"629","380"
"487.5","248.5"
"166","1070"
"382.5","1093.5"
"586","339"
"154","753"
"140.5","1141.5"
"605","447"
"404","305.5"
"365.5","716.5"
"227.5","138.5"
"561.5","421"
"394","820.5"
"346","974"
"50","563"
"293","1185"
"762","522"
"286","1169.5"
"490.5","652"
"301.5","1119.5"
"491","406.5"
"556.5","440.5"
"563.5","394"
"245.5","639.5"
"412.5","489.5"
"154.5","331.5"
"174.5","85"
"542.5","103"
"326.5","1147.5"
"682","494"
"27","97.5"
"148.5","884"
"485","1170"
"1","1001"
"352","731.5"
"112","137.5"
"323.5","1040"
"439.5","544"
"47","311"
"23.5","1057"
"32","986.5"
"276.5","375.5"
"48","39"
"729","1169"
"34.5","55.5"
"684.5","502.5"
"57.5","362"
"189","34"
"39.5","829.5"
"318.5","669"
"172.5","744.5"
"276.5","1163"
"550","102"
"730","618"
"442.5","1016.5"
"627","0"
"86.5","821.5"
"632.5","210.5"
"530.5","1036"
"83","896"
"717","229"
"679.5","1139.5"
"203","551.5"
"454.5","1127"
"305","852"
"420","286.5"
"67.5","388"
"226","1073"
"221","250.5"
"668.5","117.5"
"428.5","293.5"
"292","583"
"118","1143.5"
"649","432"
"681.5","712.5"
"169","716.5"
"731.5","622"
"148","345.5"
"275","1129"
"203.5","643.5"
"137","451.5"
"286.5","1048"
"161.5","868.5"
"175","165"
"382.5","462"
"413","1103"
"457","1136"
"425","982"
"428","797.5"
"746.5","1089.5"
"521.5","169.5"
"446","48.5"
"442","252.5"
"771.5","91.5"
"395","929"
"298.5","161"
"624","149"
"207","275.5"
"409.5","709"
"25","969"
"542","489"
"388.5","898.5"
"398","1175"
"329","1002"
"403","1086.5"
"381","992.5"
"726","1080"
"141","1158.5"
"679","1061"
"269.5","1126.5"
"522.5","424"
"458","929"
"438.5","865.5"
"116","1021.5"
"743.5","433.5"
"134","712"
"382","649"
"632","469.5"
"312","1022.5"
"346","909"
"1.5","644.5"
"720.5","514.5"
"264.5","1033"
"353","865.5"
"737.5","521.5"
"746.5","1053"
"551.5","1144.5"
"52.5","1067"
"561","302.5"
"553","466"
"507","419.5"
"169.5","358"
"477.5","452.5"
"165.5","90.5"
"50.5","1072"
"762.5","178"
"740","708"
"475.5","229.5"
"516","205"
"377.5","922.5"
"210","1024.5"
"249.5","1124.5"
"695.5","1158.5"
"569","403"
"582","1126.5"
"127.5","313.5"
"251.5","580"
"765","1028"
"615.5","474.5"
"204","739.5"
"455","321"
"605","1178"
"571.5","1177.5"
"330","1077.5"
"89.5","703"
"656","1046.5"
"54.5","1158.5"
"453.5","358"
"393","731"
"579.5","1072"
"398.5","442.5"
"743","1071.5"
"294","1097.5"
"13.5","137"
"67.5","896.5"
"476.5","150.5"
"396","616"
"529.5","1107.5"
"539.5","75"
"74.5","895.5"
"37.5","850.5"
"53.5","659.5"
"723","1144.5"
"202.5","264.5"
"280.5","567"
"254","789"
"394","574.5"
"388.5","936"
"281.5","755"
"126.5","962"
"767.5","476"
"606.5","0"
"737","1154.5"
"533","735.5"
"289.5","1123"
"631","1068.5"
"250.5","200.5"
"209.5","1155"
"268.5","1023"
"370.5","719"
"253.5","279"
"595.5","363"
"441.5","1065"
"267.5","884.5"
"42","1138.5"
"690.5","513.5"
"536","944"
"143","806.5"
"297","1138.5"
"157","18"
"176","715"
"706","549.5"
"394.5","265"
"271","1007.5"
"441","763"
"477","844.5"
"740.5","650.5"
"380","356.5"
"482.5","247.5"
"570","447"
"70.5","1006.5"
"432.5","1139.5"
"580.5","316.5"
"631","180"
"474.5","106"
"662.5","1088"
"190.5","997.5"
"0","70"
"242.5","981"
"89.5","690.5"
"380","992.5"
"436","872"
"0","63.5"
"476.5","277.5"
"349","1124"
"578.5","471"
"194","150.5"
"423","1183.5"
"406","1064.5"
"258.5","249.5"
"170","1044"
"744","483.5"
"603.5","246"
"21","98.5"
"254.5","1051.5"
"659.5","587"
"183.5","722"
"205","328.5"
"105.5","995"
"124.5","547"
"331","376"
"321","520"
"145.5","123.5"
"663","69"
"773","1069"
"480.5","107"
"144.5","12"
"383.5","744"
"158.5","603"
"709.5","1055"
"261","624.5"
"426.5","286.5"
"394","433.5"
"50","336.5"
"554.5","424.5"
"684","488.5"
"397","874"
"638","314"
"148","812"
"480","105"
"244.5","1062"
"258","307.5"
"216","227"
"210.5","1033"
"710.5","323.5"
"2","1000.5"
